0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,3,0,0,0,2,0,1,0,0,1,1,2,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,199,1,0,0,5,0,2,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,5,2,0,0,0,1,0,1,0,0,0,0,0
0,2,0,2,1,0,0,1,1,2,3,4,1,1,5,6,0,0,1,7,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,4,0,1,0,0,3,1,0,1,1,3,0,1,3,0,1,0,0,7,1,1,3,0,0,1,0,0,1,115,2,1,1,1,9,0,0,1,0,2,0,6,0,1,0,2,0,1,2,0,0,0,6,0,2,0,1,1,0,16,1,1,1,1
1,1,1,0,1,2,0,1,0,4,3,3,0,2,0,0,1,1,1,5,0,0,0,0,0,1,3,0,4,0,0,0,0,0,6,0,3,0,1,3,1,1,4,2,2,0,4,1,1,4,4,0,2,1,0,1,9,2,0,4,1,3,9,0,0,0,3,106,2,0,2,5,0,0,0,0,4,1,1,1,0,1,5,0,4,1,0,1,0,2,1,1,0,1,0,1,1,0,0,0,2
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,1,0,2,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,3,0,0,0,210,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0
0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,202,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,8,5,0,1,0,0,2,0,0,0,0
1,0,1,0,0,0,0,3,1,0,1,0,0,2,2,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,3,9,0,0,0,1,0,2,1,0,0,0,0,1,0,2,0,0,2,0,0,0,9,3,1,0,2,3,163,0,0,0,0,1,0,4,0,2,1,0,0,5,0,0,2,0,8,0,0,0,0,0,0,2,1,0,0,0
0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,1,1,0,2,1,0,0,2,3,0,1,0,1,0,0,0,0,0,7,0,0,0,1,181,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,4,0,3
2,0,0,1,0,0,2,0,8,0,0,0,2,2,3,1,1,11,3,0,0,1,16,0,1,0,1,4,2,1,2,0,0,1,1,1,0,0,0,6,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,2,2,2,0,1,0,0,0,0,4,121,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,2,0,8,1,0,0,8,0,2
1,12,2,0,1,2,1,1,4,2,0,1,2,0,0,1,4,0,1,2,8,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,4,3,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,2,0,2,0,1,0,2,1,1,0,2,5,0,4,1,134,0,2,5,1,2,1,0,1,0,0,1,4,1,2,0,0,0,1,2,0,1,1,1,0,0,2
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,215,0,1,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
1,0,1,2,1,0,0,0,1,0,5,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,1,1,2,0,0,0,1,0,1,5,1,0,5,0,1,2,0,0,0,4,6,0,0,0,3,0,0,0,0,182,0,0,0,0,1,1,1,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1
2,12,0,1,1,1,0,0,7,0,1,1,0,1,0,0,1,0,0,0,4,0,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,19,3,2,1,0,4,2,0,0,2,4,0,4,13,0,0,0,0,0,3,0,0,3,0,1,1,0,0,1,0,3,0,0,1,3,0,0,3,0,1,90,2,6,1,1,1,0,1,0,0,12,0,0,0,0,0,19,0,0,0,2,0,0,0
0,2,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,2,0,12,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,191,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
0,10,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,7,1,174,0,1,0,0,0,0,1,1,0,1,0,0,0,19,0,0,0,0,0,0,0
3,6,2,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,2,1,6,0,6,0,0,0,0,0,1,0,0,3,1,0,0,16,0,2,2,1,1,0,0,1,0,0,0,1,2,1,3,2,4,0,3,0,0,0,0,0,0,1,145,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,7,0,0,1,0
0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,1,3,1,0,1,1,0,0,2,0,0,5,0,1,5,2,1,0,0,0,0,3,0,1,0,0,0,5,1,0,0,0,11,1,3,0,1,0,159,2,0,0,0,1,3,1,1,0,6,0,1,0,1,1,1,0,0,0
0,0,1,4,0,0,0,1,1,0,0,0,1,0,0,1,1,0,3,1,2,0,0,0,1,0,3,3,2,0,1,0,1,0,3,2,0,1,0,0,0,1,1,0,0,1,4,13,0,0,4,1,1,1,2,0,2,1,0,6,0,0,3,0,1,1,2,2,0,0,2,1,1,1,1,0,4,3,0,1,0,3,120,1,5,0,0,4,1,13,2,4,0,0,0,0,0,1,1,1,0
2,0,2,0,1,0,0,0,1,0,0,0,2,0,18,0,0,4,0,0,0,5,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,1,7,0,0,0,10,1,0
1,0,0,3,6,1,0,1,5,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,3,0,0,0,0,0,0,1,3,1,1,0,2,0,0,0,1,14,0,0,8,0,0,2,4,0,0,0,0,1,0,0,4,1,0,10,0,0,0,1,3,0,0,1,5,0,0,0,0,1,5,1,0,0,0,12,0,120,0,0,0,0,11,3,3,0,0,0,0,0,2,0,0,0
5,0,3,0,1,0,0,0,3,7,0,1,2,0,2,1,1,0,2,1,2,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,3,2,1,0,4,0,0,1,5,0,6,0,0,1,0,2,0,2,2,0,0,0,1,0,2,2,2,1,1,0,1,0,2,0,0,2,0,0,3,0,0,0,0,123,3,4,0,1,1,0,19,0,0,0,2,3,0,2,0
0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,3,0,0,0,196,2,0,0,0,0,2,1,3,10,0,1,0,2,0
0,1,0,0,0,3,0,1,5,2,0,1,1,2,1,2,1,0,0,0,1,0,2,0,0,0,13,3,0,0,3,1,1,0,3,2,0,1,0,4,0,0,0,2,1,0,1,3,0,0,3,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,1,0,1,3,0,0,0,1,6,0,0,0,0,142,0,5,0,0,1,0,5,5,0,5,0,1,0
0,0,0,4,2,7,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,208,0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,4,0,0,5,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,6,4,0,0,7,1,0,2,0,0,0,1,0,8,2,0,0,3,0,3,0,0,0,1,2,0,0,1,5,0,0,1,0,4,6,1,0,0,0,8,0,5,1,1,5,0,143,0,1,0,0,0,1,0,2,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,1,0,5,1,1,0,0,0,0,0,1,0,3,3,1,0,2,0,0,0,0,0,197,14,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,1,0,0,1,0,1,4,1,5,0,0,0,0,1,10,201,0,0,0,0,0,0,0,1,0
1,0,3,0,0,0,1,0,1,4,1,2,1,0,1,0,1,0,0,1,4,0,0,2,0,1,2,1,0,0,0,0,2,0,0,1,3,0,5,0,2,0,2,1,0,0,0,0,0,1,1,0,4,1,1,2,0,1,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,1,0,2,0,0,15,3,1,0,0,0,1,152,0,0,5,4,0,0,2,0
0,15,1,0,3,0,0,2,2,0,0,0,1,0,1,1,0,1,1,0,0,3,0,1,0,0,7,0,0,0,0,0,0,0,1,0,3,31,1,5,1,1,5,1,0,0,0,2,0,1,6,0,1,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,33,1,8,2,2,0,0,1,0,0,2,0,1,1,0,0,86,0,0,0,0,1,2,0
3,0,0,1,1,0,5,0,15,0,2,0,3,2,2,1,1,12,0,0,1,0,1,0,0,3,0,0,2,0,2,0,0,0,0,0,4,0,1,1,0,0,1,0,0,2,0,1,1,1,0,0,3,1,0,1,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,149,0,0,0,0,0,3
0,1,1,0,1,3,1,1,0,0,3,2,3,0,0,1,10,1,0,0,0,1,0,0,1,0,0,0,1,5,4,1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,0,1,0,4,1,1,1,0,1,0,0,2,0,0,3,0,0,0,0,1,2,0,2,1,1,0,1,1,0,3,2,0,2,0,0,0,1,1,1,12,2,0,0,0,0,3,0,0,144,3,3,0,1,1
0,0,0,4,2,0,0,2,1,6,3,10,0,1,0,9,1,0,2,5,1,0,0,2,1,3,2,0,0,0,2,0,1,1,1,0,6,0,1,1,0,0,0,1,1,0,0,0,8,0,2,1,1,0,0,2,5,1,1,1,0,3,0,0,0,0,1,0,1,2,4,1,0,2,2,2,0,0,0,0,5,0,2,0,0,1,0,0,3,3,0,0,2,0,0,0,119,4,1,0,0
1,0,1,0,0,1,1,3,2,1,1,4,3,1,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,1,2,0,0,2,0,1,0,1,0,0,0,3,2,1,0,2,0,0,1,0,1,0,0,1,1,0,0,1,0,3,0,0,0,1,0,1,0,1,5,1,0,0,0,1,2,1,2,0,1,1,1,0,0,1,0,7,2,4,0,0,0,0,0,1,3,162,0,1,1
3,0,3,1,0,0,1,0,4,0,1,0,5,0,4,1,1,7,0,0,0,9,8,0,0,0,1,6,1,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,4,5,0,0,1,0,0,2,1,0,0,5,0,0,1,0,0,0,0,0,0,0,8,0,0,0,153,0,0
1,1,0,12,30,4,0,0,3,1,8,0,0,6,1,8,1,2,1,2,0,2,4,0,0,0,6,1,2,0,3,0,0,1,0,0,1,3,1,6,0,1,0,0,0,0,0,1,0,1,1,4,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,3,3,2,2,2,0,0,0,2,2,2,1,0,1,96,0
5,2,0,0,1,0,1,1,5,1,1,0,1,1,1,0,3,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,3,0,0,0,2,1,1,0,0,1,1,0,2,2,2,2,1,0,0,1,0,0,2,0,3,1,0,2,0,5,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,1,0,165
